target_date,generated_at,backfilled,hour,p_pos,p_big_pos,p_big_neg,call,tier,confidence,edge,big_pos_watch,big_neg_watch
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,15,0.84,0.0,0.019,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,16,0.843,0.001,0.029,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,17,0.844,0.004,0.035,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,18,0.848,0.006,0.059,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,19,0.845,0.006,0.056,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,20,0.847,0.005,0.053,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,21,0.794,0.002,0.038,DART > 0,low,58.5,0.17,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,22,0.784,0.001,0.053,DART > 0,low,58.5,0.17,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,23,0.779,0.001,0.042,DART > 0,low,58.5,0.17,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,24,0.824,0.001,0.034,DART > 0,high,73.7,8.75,False,False
