interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,last_modified_local,last_modified_utc,zone,generation_forecast
2025-08-03 17:00:00-05:00,2025-08-03 22:00:00+00:00,2025-08-03 18:00:00-05:00,2025-08-03 23:00:00+00:00,2025-08-03 16:33:08-05:00,2025-08-03 21:33:08+00:00,2025-08-03 16:56:00-05:00,2025-08-03 21:56:00+00:00,West,15.8
2025-08-03 18:00:00-05:00,2025-08-03 23:00:00+00:00,2025-08-03 19:00:00-05:00,2025-08-04 00:00:00+00:00,2025-08-03 17:33:14-05:00,2025-08-03 22:33:14+00:00,2025-08-03 17:56:00-05:00,2025-08-03 22:56:00+00:00,West,17.8
2025-08-03 19:00:00-05:00,2025-08-04 00:00:00+00:00,2025-08-03 20:00:00-05:00,2025-08-04 01:00:00+00:00,2025-08-03 18:33:09-05:00,2025-08-03 23:33:09+00:00,2025-08-03 18:56:00-05:00,2025-08-03 23:56:00+00:00,West,18.7
2025-08-03 20:00:00-05:00,2025-08-04 01:00:00+00:00,2025-08-03 21:00:00-05:00,2025-08-04 02:00:00+00:00,2025-08-03 19:33:14-05:00,2025-08-04 00:33:14+00:00,2025-08-03 19:56:00-05:00,2025-08-04 00:56:00+00:00,West,25.3
2025-08-03 21:00:00-05:00,2025-08-04 02:00:00+00:00,2025-08-03 22:00:00-05:00,2025-08-04 03:00:00+00:00,2025-08-03 20:33:09-05:00,2025-08-04 01:33:09+00:00,2025-08-03 20:56:00-05:00,2025-08-04 01:56:00+00:00,West,26.5
2025-08-03 22:00:00-05:00,2025-08-04 03:00:00+00:00,2025-08-03 23:00:00-05:00,2025-08-04 04:00:00+00:00,2025-08-03 21:33:13-05:00,2025-08-04 02:33:13+00:00,2025-08-03 21:56:00-05:00,2025-08-04 02:56:00+00:00,West,21.7
2025-08-03 23:00:00-05:00,2025-08-04 04:00:00+00:00,2025-08-04 00:00:00-05:00,2025-08-04 05:00:00+00:00,2025-08-03 22:33:13-05:00,2025-08-04 03:33:13+00:00,2025-08-03 22:56:00-05:00,2025-08-04 03:56:00+00:00,West,22.5
2025-08-04 00:00:00-05:00,2025-08-04 05:00:00+00:00,2025-08-04 01:00:00-05:00,2025-08-04 06:00:00+00:00,2025-08-03 23:33:13-05:00,2025-08-04 04:33:13+00:00,2025-08-03 23:56:00-05:00,2025-08-04 04:56:00+00:00,West,15.9
2025-08-04 01:00:00-05:00,2025-08-04 06:00:00+00:00,2025-08-04 02:00:00-05:00,2025-08-04 07:00:00+00:00,2025-08-04 00:33:09-05:00,2025-08-04 05:33:09+00:00,2025-08-04 00:56:00-05:00,2025-08-04 05:56:00+00:00,West,19.1
2025-08-04 02:00:00-05:00,2025-08-04 07:00:00+00:00,2025-08-04 03:00:00-05:00,2025-08-04 08:00:00+00:00,2025-08-04 01:33:09-05:00,2025-08-04 06:33:09+00:00,2025-08-04 01:56:00-05:00,2025-08-04 06:56:00+00:00,West,23.3
2025-08-04 03:00:00-05:00,2025-08-04 08:00:00+00:00,2025-08-04 04:00:00-05:00,2025-08-04 09:00:00+00:00,2025-08-04 02:33:09-05:00,2025-08-04 07:33:09+00:00,2025-08-04 02:56:00-05:00,2025-08-04 07:56:00+00:00,West,48.0
2025-08-04 04:00:00-05:00,2025-08-04 09:00:00+00:00,2025-08-04 05:00:00-05:00,2025-08-04 10:00:00+00:00,2025-08-04 03:33:14-05:00,2025-08-04 08:33:14+00:00,2025-08-04 03:56:00-05:00,2025-08-04 08:56:00+00:00,West,60.9
2025-08-04 05:00:00-05:00,2025-08-04 10:00:00+00:00,2025-08-04 06:00:00-05:00,2025-08-04 11:00:00+00:00,2025-08-04 04:33:09-05:00,2025-08-04 09:33:09+00:00,2025-08-04 04:56:00-05:00,2025-08-04 09:56:00+00:00,West,71.3
2025-08-04 06:00:00-05:00,2025-08-04 11:00:00+00:00,2025-08-04 07:00:00-05:00,2025-08-04 12:00:00+00:00,2025-08-04 05:33:09-05:00,2025-08-04 10:33:09+00:00,2025-08-04 05:56:00-05:00,2025-08-04 10:56:00+00:00,West,113.9
2025-08-04 07:00:00-05:00,2025-08-04 12:00:00+00:00,2025-08-04 08:00:00-05:00,2025-08-04 13:00:00+00:00,2025-08-04 06:33:10-05:00,2025-08-04 11:33:10+00:00,2025-08-04 06:56:00-05:00,2025-08-04 11:56:00+00:00,West,144.8
2025-08-04 08:00:00-05:00,2025-08-04 13:00:00+00:00,2025-08-04 09:00:00-05:00,2025-08-04 14:00:00+00:00,2025-08-04 07:33:09-05:00,2025-08-04 12:33:09+00:00,2025-08-04 07:56:00-05:00,2025-08-04 12:56:00+00:00,West,213.0
2025-08-04 09:00:00-05:00,2025-08-04 14:00:00+00:00,2025-08-04 10:00:00-05:00,2025-08-04 15:00:00+00:00,2025-08-04 08:33:09-05:00,2025-08-04 13:33:09+00:00,2025-08-04 08:56:00-05:00,2025-08-04 13:56:00+00:00,West,113.6
2025-08-04 10:00:00-05:00,2025-08-04 15:00:00+00:00,2025-08-04 11:00:00-05:00,2025-08-04 16:00:00+00:00,2025-08-04 09:33:14-05:00,2025-08-04 14:33:14+00:00,2025-08-04 09:56:00-05:00,2025-08-04 14:56:00+00:00,West,57.5
2025-08-04 11:00:00-05:00,2025-08-04 16:00:00+00:00,2025-08-04 12:00:00-05:00,2025-08-04 17:00:00+00:00,2025-08-04 10:33:13-05:00,2025-08-04 15:33:13+00:00,2025-08-04 10:56:00-05:00,2025-08-04 15:56:00+00:00,West,131.5
2025-08-04 12:00:00-05:00,2025-08-04 17:00:00+00:00,2025-08-04 13:00:00-05:00,2025-08-04 18:00:00+00:00,2025-08-04 11:33:13-05:00,2025-08-04 16:33:13+00:00,2025-08-04 11:56:00-05:00,2025-08-04 16:56:00+00:00,West,162.2
2025-08-04 13:00:00-05:00,2025-08-04 18:00:00+00:00,2025-08-04 14:00:00-05:00,2025-08-04 19:00:00+00:00,2025-08-04 12:33:14-05:00,2025-08-04 17:33:14+00:00,2025-08-04 12:56:00-05:00,2025-08-04 17:56:00+00:00,West,139.8
2025-08-04 14:00:00-05:00,2025-08-04 19:00:00+00:00,2025-08-04 15:00:00-05:00,2025-08-04 20:00:00+00:00,2025-08-04 13:33:09-05:00,2025-08-04 18:33:09+00:00,2025-08-04 13:56:00-05:00,2025-08-04 18:56:00+00:00,West,101.5
2025-08-04 15:00:00-05:00,2025-08-04 20:00:00+00:00,2025-08-04 16:00:00-05:00,2025-08-04 21:00:00+00:00,2025-08-04 14:33:14-05:00,2025-08-04 19:33:14+00:00,2025-08-04 14:56:00-05:00,2025-08-04 19:56:00+00:00,West,154.7
2025-08-04 16:00:00-05:00,2025-08-04 21:00:00+00:00,2025-08-04 17:00:00-05:00,2025-08-04 22:00:00+00:00,2025-08-04 15:33:09-05:00,2025-08-04 20:33:09+00:00,2025-08-04 15:56:00-05:00,2025-08-04 20:56:00+00:00,West,147.0
2025-08-04 17:00:00-05:00,2025-08-04 22:00:00+00:00,2025-08-04 18:00:00-05:00,2025-08-04 23:00:00+00:00,2025-08-04 16:33:09-05:00,2025-08-04 21:33:09+00:00,2025-08-04 16:56:00-05:00,2025-08-04 21:56:00+00:00,West,138.7
2025-08-04 18:00:00-05:00,2025-08-04 23:00:00+00:00,2025-08-04 19:00:00-05:00,2025-08-05 00:00:00+00:00,2025-08-04 17:33:09-05:00,2025-08-04 22:33:09+00:00,2025-08-04 17:56:00-05:00,2025-08-04 22:56:00+00:00,West,121.5
2025-08-04 19:00:00-05:00,2025-08-05 00:00:00+00:00,2025-08-04 20:00:00-05:00,2025-08-05 01:00:00+00:00,2025-08-04 18:33:09-05:00,2025-08-04 23:33:09+00:00,2025-08-04 18:56:00-05:00,2025-08-04 23:56:00+00:00,West,107.5
2025-08-04 20:00:00-05:00,2025-08-05 01:00:00+00:00,2025-08-04 21:00:00-05:00,2025-08-05 02:00:00+00:00,2025-08-04 19:33:09-05:00,2025-08-05 00:33:09+00:00,2025-08-04 19:56:00-05:00,2025-08-05 00:56:00+00:00,West,85.7
2025-08-04 21:00:00-05:00,2025-08-05 02:00:00+00:00,2025-08-04 22:00:00-05:00,2025-08-05 03:00:00+00:00,2025-08-04 20:33:14-05:00,2025-08-05 01:33:14+00:00,2025-08-04 20:56:00-05:00,2025-08-05 01:56:00+00:00,West,111.8
2025-08-04 22:00:00-05:00,2025-08-05 03:00:00+00:00,2025-08-04 23:00:00-05:00,2025-08-05 04:00:00+00:00,2025-08-04 21:33:09-05:00,2025-08-05 02:33:09+00:00,2025-08-04 21:56:00-05:00,2025-08-05 02:56:00+00:00,West,100.9
2025-08-04 23:00:00-05:00,2025-08-05 04:00:00+00:00,2025-08-05 00:00:00-05:00,2025-08-05 05:00:00+00:00,2025-08-04 22:33:13-05:00,2025-08-05 03:33:13+00:00,2025-08-04 22:56:00-05:00,2025-08-05 03:56:00+00:00,West,217.4
2025-08-05 00:00:00-05:00,2025-08-05 05:00:00+00:00,2025-08-05 01:00:00-05:00,2025-08-05 06:00:00+00:00,2025-08-04 23:33:13-05:00,2025-08-05 04:33:13+00:00,2025-08-04 23:56:00-05:00,2025-08-05 04:56:00+00:00,West,320.5
2025-08-05 01:00:00-05:00,2025-08-05 06:00:00+00:00,2025-08-05 02:00:00-05:00,2025-08-05 07:00:00+00:00,2025-08-05 00:33:09-05:00,2025-08-05 05:33:09+00:00,2025-08-05 00:56:00-05:00,2025-08-05 05:56:00+00:00,West,308.1
2025-08-05 02:00:00-05:00,2025-08-05 07:00:00+00:00,2025-08-05 03:00:00-05:00,2025-08-05 08:00:00+00:00,2025-08-05 01:33:10-05:00,2025-08-05 06:33:10+00:00,2025-08-05 01:56:00-05:00,2025-08-05 06:56:00+00:00,West,274.7
2025-08-05 03:00:00-05:00,2025-08-05 08:00:00+00:00,2025-08-05 04:00:00-05:00,2025-08-05 09:00:00+00:00,2025-08-05 02:33:11-05:00,2025-08-05 07:33:11+00:00,2025-08-05 02:56:00-05:00,2025-08-05 07:56:00+00:00,West,276.4
2025-08-05 04:00:00-05:00,2025-08-05 09:00:00+00:00,2025-08-05 05:00:00-05:00,2025-08-05 10:00:00+00:00,2025-08-05 03:33:09-05:00,2025-08-05 08:33:09+00:00,2025-08-05 03:56:00-05:00,2025-08-05 08:56:00+00:00,West,281.0
2025-08-05 05:00:00-05:00,2025-08-05 10:00:00+00:00,2025-08-05 06:00:00-05:00,2025-08-05 11:00:00+00:00,2025-08-05 04:33:09-05:00,2025-08-05 09:33:09+00:00,2025-08-05 04:56:00-05:00,2025-08-05 09:56:00+00:00,West,311.0
2025-08-05 06:00:00-05:00,2025-08-05 11:00:00+00:00,2025-08-05 07:00:00-05:00,2025-08-05 12:00:00+00:00,2025-08-05 05:33:14-05:00,2025-08-05 10:33:14+00:00,2025-08-05 05:56:00-05:00,2025-08-05 10:56:00+00:00,West,389.0
2025-08-05 07:00:00-05:00,2025-08-05 12:00:00+00:00,2025-08-05 08:00:00-05:00,2025-08-05 13:00:00+00:00,2025-08-05 06:33:09-05:00,2025-08-05 11:33:09+00:00,2025-08-05 06:56:00-05:00,2025-08-05 11:56:00+00:00,West,315.3
2025-08-05 08:00:00-05:00,2025-08-05 13:00:00+00:00,2025-08-05 09:00:00-05:00,2025-08-05 14:00:00+00:00,2025-08-05 07:33:09-05:00,2025-08-05 12:33:09+00:00,2025-08-05 07:56:00-05:00,2025-08-05 12:56:00+00:00,West,221.4
2025-08-05 09:00:00-05:00,2025-08-05 14:00:00+00:00,2025-08-05 10:00:00-05:00,2025-08-05 15:00:00+00:00,2025-08-05 08:33:14-05:00,2025-08-05 13:33:14+00:00,2025-08-05 08:56:00-05:00,2025-08-05 13:56:00+00:00,West,114.9
2025-08-05 10:00:00-05:00,2025-08-05 15:00:00+00:00,2025-08-05 11:00:00-05:00,2025-08-05 16:00:00+00:00,2025-08-05 09:33:15-05:00,2025-08-05 14:33:15+00:00,2025-08-05 09:56:00-05:00,2025-08-05 14:56:00+00:00,West,152.4
2025-08-05 11:00:00-05:00,2025-08-05 16:00:00+00:00,2025-08-05 12:00:00-05:00,2025-08-05 17:00:00+00:00,2025-08-05 10:33:14-05:00,2025-08-05 15:33:14+00:00,2025-08-05 10:56:00-05:00,2025-08-05 15:56:00+00:00,West,151.9
2025-08-05 12:00:00-05:00,2025-08-05 17:00:00+00:00,2025-08-05 13:00:00-05:00,2025-08-05 18:00:00+00:00,2025-08-05 11:33:14-05:00,2025-08-05 16:33:14+00:00,2025-08-05 11:56:00-05:00,2025-08-05 16:56:00+00:00,West,125.8
2025-08-05 13:00:00-05:00,2025-08-05 18:00:00+00:00,2025-08-05 14:00:00-05:00,2025-08-05 19:00:00+00:00,2025-08-05 12:33:11-05:00,2025-08-05 17:33:11+00:00,2025-08-05 12:56:00-05:00,2025-08-05 17:56:00+00:00,West,224.4
2025-08-05 14:00:00-05:00,2025-08-05 19:00:00+00:00,2025-08-05 15:00:00-05:00,2025-08-05 20:00:00+00:00,2025-08-05 13:33:09-05:00,2025-08-05 18:33:09+00:00,2025-08-05 13:56:00-05:00,2025-08-05 18:56:00+00:00,West,280.9
2025-08-05 15:00:00-05:00,2025-08-05 20:00:00+00:00,2025-08-05 16:00:00-05:00,2025-08-05 21:00:00+00:00,2025-08-05 14:33:13-05:00,2025-08-05 19:33:13+00:00,2025-08-05 14:56:00-05:00,2025-08-05 19:56:00+00:00,West,317.2
2025-08-05 16:00:00-05:00,2025-08-05 21:00:00+00:00,2025-08-05 17:00:00-05:00,2025-08-05 22:00:00+00:00,2025-08-05 15:33:14-05:00,2025-08-05 20:33:14+00:00,2025-08-05 15:56:00-05:00,2025-08-05 20:56:00+00:00,West,281.4
2025-08-05 17:00:00-05:00,2025-08-05 22:00:00+00:00,2025-08-05 18:00:00-05:00,2025-08-05 23:00:00+00:00,2025-08-05 16:33:09-05:00,2025-08-05 21:33:09+00:00,2025-08-05 16:56:00-05:00,2025-08-05 21:56:00+00:00,West,253.4
2025-08-05 18:00:00-05:00,2025-08-05 23:00:00+00:00,2025-08-05 19:00:00-05:00,2025-08-06 00:00:00+00:00,2025-08-05 17:33:09-05:00,2025-08-05 22:33:09+00:00,2025-08-05 17:56:00-05:00,2025-08-05 22:56:00+00:00,West,282.6
2025-08-05 19:00:00-05:00,2025-08-06 00:00:00+00:00,2025-08-05 20:00:00-05:00,2025-08-06 01:00:00+00:00,2025-08-05 18:33:09-05:00,2025-08-05 23:33:09+00:00,2025-08-05 18:56:00-05:00,2025-08-05 23:56:00+00:00,West,255.4
2025-08-05 20:00:00-05:00,2025-08-06 01:00:00+00:00,2025-08-05 21:00:00-05:00,2025-08-06 02:00:00+00:00,2025-08-05 19:33:14-05:00,2025-08-06 00:33:14+00:00,2025-08-05 19:56:00-05:00,2025-08-06 00:56:00+00:00,West,144.1
2025-08-05 21:00:00-05:00,2025-08-06 02:00:00+00:00,2025-08-05 22:00:00-05:00,2025-08-06 03:00:00+00:00,2025-08-05 20:33:09-05:00,2025-08-06 01:33:09+00:00,2025-08-05 20:56:00-05:00,2025-08-06 01:56:00+00:00,West,315.0
2025-08-05 22:00:00-05:00,2025-08-06 03:00:00+00:00,2025-08-05 23:00:00-05:00,2025-08-06 04:00:00+00:00,2025-08-05 21:33:10-05:00,2025-08-06 02:33:10+00:00,2025-08-05 21:56:00-05:00,2025-08-06 02:56:00+00:00,West,405.8
2025-08-05 23:00:00-05:00,2025-08-06 04:00:00+00:00,2025-08-06 00:00:00-05:00,2025-08-06 05:00:00+00:00,2025-08-05 22:33:09-05:00,2025-08-06 03:33:09+00:00,2025-08-05 22:56:00-05:00,2025-08-06 03:56:00+00:00,West,406.6
2025-08-06 00:00:00-05:00,2025-08-06 05:00:00+00:00,2025-08-06 01:00:00-05:00,2025-08-06 06:00:00+00:00,2025-08-05 23:33:09-05:00,2025-08-06 04:33:09+00:00,2025-08-05 23:56:00-05:00,2025-08-06 04:56:00+00:00,West,309.0
2025-08-06 01:00:00-05:00,2025-08-06 06:00:00+00:00,2025-08-06 02:00:00-05:00,2025-08-06 07:00:00+00:00,2025-08-06 00:33:14-05:00,2025-08-06 05:33:14+00:00,2025-08-06 00:56:00-05:00,2025-08-06 05:56:00+00:00,West,350.0
2025-08-06 02:00:00-05:00,2025-08-06 07:00:00+00:00,2025-08-06 03:00:00-05:00,2025-08-06 08:00:00+00:00,2025-08-06 01:33:12-05:00,2025-08-06 06:33:12+00:00,2025-08-06 01:56:00-05:00,2025-08-06 06:56:00+00:00,West,287.2
2025-08-06 03:00:00-05:00,2025-08-06 08:00:00+00:00,2025-08-06 04:00:00-05:00,2025-08-06 09:00:00+00:00,2025-08-06 02:33:09-05:00,2025-08-06 07:33:09+00:00,2025-08-06 02:56:00-05:00,2025-08-06 07:56:00+00:00,West,292.2
2025-08-06 04:00:00-05:00,2025-08-06 09:00:00+00:00,2025-08-06 05:00:00-05:00,2025-08-06 10:00:00+00:00,2025-08-06 03:33:08-05:00,2025-08-06 08:33:08+00:00,2025-08-06 03:56:00-05:00,2025-08-06 08:56:00+00:00,West,224.9
2025-08-06 05:00:00-05:00,2025-08-06 10:00:00+00:00,2025-08-06 06:00:00-05:00,2025-08-06 11:00:00+00:00,2025-08-06 04:33:13-05:00,2025-08-06 09:33:13+00:00,2025-08-06 04:56:00-05:00,2025-08-06 09:56:00+00:00,West,171.5
2025-08-06 06:00:00-05:00,2025-08-06 11:00:00+00:00,2025-08-06 07:00:00-05:00,2025-08-06 12:00:00+00:00,2025-08-06 05:33:14-05:00,2025-08-06 10:33:14+00:00,2025-08-06 05:56:00-05:00,2025-08-06 10:56:00+00:00,West,104.8
2025-08-06 07:00:00-05:00,2025-08-06 12:00:00+00:00,2025-08-06 08:00:00-05:00,2025-08-06 13:00:00+00:00,2025-08-06 06:33:09-05:00,2025-08-06 11:33:09+00:00,2025-08-06 06:56:00-05:00,2025-08-06 11:56:00+00:00,West,136.4
2025-08-06 08:00:00-05:00,2025-08-06 13:00:00+00:00,2025-08-06 09:00:00-05:00,2025-08-06 14:00:00+00:00,2025-08-06 07:33:09-05:00,2025-08-06 12:33:09+00:00,2025-08-06 07:56:00-05:00,2025-08-06 12:56:00+00:00,West,149.8
2025-08-06 09:00:00-05:00,2025-08-06 14:00:00+00:00,2025-08-06 10:00:00-05:00,2025-08-06 15:00:00+00:00,2025-08-06 08:33:09-05:00,2025-08-06 13:33:09+00:00,2025-08-06 08:56:00-05:00,2025-08-06 13:56:00+00:00,West,141.1
2025-08-06 10:00:00-05:00,2025-08-06 15:00:00+00:00,2025-08-06 11:00:00-05:00,2025-08-06 16:00:00+00:00,2025-08-06 09:33:10-05:00,2025-08-06 14:33:10+00:00,2025-08-06 09:56:00-05:00,2025-08-06 14:56:00+00:00,West,181.3
2025-08-06 11:00:00-05:00,2025-08-06 16:00:00+00:00,2025-08-06 12:00:00-05:00,2025-08-06 17:00:00+00:00,2025-08-06 10:33:10-05:00,2025-08-06 15:33:10+00:00,2025-08-06 10:56:00-05:00,2025-08-06 15:56:00+00:00,West,400.7
2025-08-06 12:00:00-05:00,2025-08-06 17:00:00+00:00,2025-08-06 13:00:00-05:00,2025-08-06 18:00:00+00:00,2025-08-06 11:33:09-05:00,2025-08-06 16:33:09+00:00,2025-08-06 11:56:00-05:00,2025-08-06 16:56:00+00:00,West,449.2
2025-08-06 13:00:00-05:00,2025-08-06 18:00:00+00:00,2025-08-06 14:00:00-05:00,2025-08-06 19:00:00+00:00,2025-08-06 12:33:09-05:00,2025-08-06 17:33:09+00:00,2025-08-06 12:56:00-05:00,2025-08-06 17:56:00+00:00,West,361.8
2025-08-06 14:00:00-05:00,2025-08-06 19:00:00+00:00,2025-08-06 15:00:00-05:00,2025-08-06 20:00:00+00:00,2025-08-06 13:33:09-05:00,2025-08-06 18:33:09+00:00,2025-08-06 13:56:00-05:00,2025-08-06 18:56:00+00:00,West,338.2
2025-08-06 15:00:00-05:00,2025-08-06 20:00:00+00:00,2025-08-06 16:00:00-05:00,2025-08-06 21:00:00+00:00,2025-08-06 14:33:09-05:00,2025-08-06 19:33:09+00:00,2025-08-06 14:56:00-05:00,2025-08-06 19:56:00+00:00,West,285.2
2025-08-06 16:00:00-05:00,2025-08-06 21:00:00+00:00,2025-08-06 17:00:00-05:00,2025-08-06 22:00:00+00:00,2025-08-06 15:33:09-05:00,2025-08-06 20:33:09+00:00,2025-08-06 15:56:00-05:00,2025-08-06 20:56:00+00:00,West,257.7
2025-08-06 17:00:00-05:00,2025-08-06 22:00:00+00:00,2025-08-06 18:00:00-05:00,2025-08-06 23:00:00+00:00,2025-08-06 16:33:14-05:00,2025-08-06 21:33:14+00:00,2025-08-06 16:56:00-05:00,2025-08-06 21:56:00+00:00,West,337.0
2025-08-06 18:00:00-05:00,2025-08-06 23:00:00+00:00,2025-08-06 19:00:00-05:00,2025-08-07 00:00:00+00:00,2025-08-06 17:33:10-05:00,2025-08-06 22:33:10+00:00,2025-08-06 17:56:00-05:00,2025-08-06 22:56:00+00:00,West,342.9
2025-08-06 19:00:00-05:00,2025-08-07 00:00:00+00:00,2025-08-06 20:00:00-05:00,2025-08-07 01:00:00+00:00,2025-08-06 18:33:10-05:00,2025-08-06 23:33:10+00:00,2025-08-06 18:56:00-05:00,2025-08-06 23:56:00+00:00,West,328.5
2025-08-06 20:00:00-05:00,2025-08-07 01:00:00+00:00,2025-08-06 21:00:00-05:00,2025-08-07 02:00:00+00:00,2025-08-06 19:33:09-05:00,2025-08-07 00:33:09+00:00,2025-08-06 19:56:00-05:00,2025-08-07 00:56:00+00:00,West,349.1
2025-08-06 21:00:00-05:00,2025-08-07 02:00:00+00:00,2025-08-06 22:00:00-05:00,2025-08-07 03:00:00+00:00,2025-08-06 20:33:13-05:00,2025-08-07 01:33:13+00:00,2025-08-06 20:56:00-05:00,2025-08-07 01:56:00+00:00,West,437.7
2025-08-06 22:00:00-05:00,2025-08-07 03:00:00+00:00,2025-08-06 23:00:00-05:00,2025-08-07 04:00:00+00:00,2025-08-06 21:33:13-05:00,2025-08-07 02:33:13+00:00,2025-08-06 21:56:00-05:00,2025-08-07 02:56:00+00:00,West,477.0
2025-08-06 23:00:00-05:00,2025-08-07 04:00:00+00:00,2025-08-07 00:00:00-05:00,2025-08-07 05:00:00+00:00,2025-08-06 22:33:09-05:00,2025-08-07 03:33:09+00:00,2025-08-06 22:56:00-05:00,2025-08-07 03:56:00+00:00,West,454.2
2025-08-07 00:00:00-05:00,2025-08-07 05:00:00+00:00,2025-08-07 01:00:00-05:00,2025-08-07 06:00:00+00:00,2025-08-06 23:33:13-05:00,2025-08-07 04:33:13+00:00,2025-08-06 23:56:00-05:00,2025-08-07 04:56:00+00:00,West,528.1
2025-08-07 01:00:00-05:00,2025-08-07 06:00:00+00:00,2025-08-07 02:00:00-05:00,2025-08-07 07:00:00+00:00,2025-08-07 00:33:09-05:00,2025-08-07 05:33:09+00:00,2025-08-07 00:56:00-05:00,2025-08-07 05:56:00+00:00,West,657.0
2025-08-07 02:00:00-05:00,2025-08-07 07:00:00+00:00,2025-08-07 03:00:00-05:00,2025-08-07 08:00:00+00:00,2025-08-07 01:33:13-05:00,2025-08-07 06:33:13+00:00,2025-08-07 01:56:00-05:00,2025-08-07 06:56:00+00:00,West,707.3
2025-08-07 03:00:00-05:00,2025-08-07 08:00:00+00:00,2025-08-07 04:00:00-05:00,2025-08-07 09:00:00+00:00,2025-08-07 02:33:13-05:00,2025-08-07 07:33:13+00:00,2025-08-07 02:56:00-05:00,2025-08-07 07:56:00+00:00,West,636.9
2025-08-07 04:00:00-05:00,2025-08-07 09:00:00+00:00,2025-08-07 05:00:00-05:00,2025-08-07 10:00:00+00:00,2025-08-07 03:33:09-05:00,2025-08-07 08:33:09+00:00,2025-08-07 03:56:00-05:00,2025-08-07 08:56:00+00:00,West,516.6
2025-08-07 05:00:00-05:00,2025-08-07 10:00:00+00:00,2025-08-07 06:00:00-05:00,2025-08-07 11:00:00+00:00,2025-08-07 04:33:09-05:00,2025-08-07 09:33:09+00:00,2025-08-07 04:56:00-05:00,2025-08-07 09:56:00+00:00,West,392.7
2025-08-07 06:00:00-05:00,2025-08-07 11:00:00+00:00,2025-08-07 07:00:00-05:00,2025-08-07 12:00:00+00:00,2025-08-07 05:33:10-05:00,2025-08-07 10:33:10+00:00,2025-08-07 05:56:00-05:00,2025-08-07 10:56:00+00:00,West,341.3
2025-08-07 07:00:00-05:00,2025-08-07 12:00:00+00:00,2025-08-07 08:00:00-05:00,2025-08-07 13:00:00+00:00,2025-08-07 06:33:09-05:00,2025-08-07 11:33:09+00:00,2025-08-07 06:56:00-05:00,2025-08-07 11:56:00+00:00,West,288.1
2025-08-07 08:00:00-05:00,2025-08-07 13:00:00+00:00,2025-08-07 09:00:00-05:00,2025-08-07 14:00:00+00:00,2025-08-07 07:33:13-05:00,2025-08-07 12:33:13+00:00,2025-08-07 07:56:00-05:00,2025-08-07 12:56:00+00:00,West,192.4
2025-08-07 09:00:00-05:00,2025-08-07 14:00:00+00:00,2025-08-07 10:00:00-05:00,2025-08-07 15:00:00+00:00,2025-08-07 08:33:14-05:00,2025-08-07 13:33:14+00:00,2025-08-07 08:56:00-05:00,2025-08-07 13:56:00+00:00,West,268.0
2025-08-07 10:00:00-05:00,2025-08-07 15:00:00+00:00,2025-08-07 11:00:00-05:00,2025-08-07 16:00:00+00:00,2025-08-07 09:33:15-05:00,2025-08-07 14:33:15+00:00,2025-08-07 09:56:00-05:00,2025-08-07 14:56:00+00:00,West,221.4
2025-08-07 11:00:00-05:00,2025-08-07 16:00:00+00:00,2025-08-07 12:00:00-05:00,2025-08-07 17:00:00+00:00,2025-08-07 10:33:10-05:00,2025-08-07 15:33:10+00:00,2025-08-07 10:56:00-05:00,2025-08-07 15:56:00+00:00,West,151.5
2025-08-07 12:00:00-05:00,2025-08-07 17:00:00+00:00,2025-08-07 13:00:00-05:00,2025-08-07 18:00:00+00:00,2025-08-07 11:33:14-05:00,2025-08-07 16:33:14+00:00,2025-08-07 11:56:00-05:00,2025-08-07 16:56:00+00:00,West,152.3
2025-08-07 13:00:00-05:00,2025-08-07 18:00:00+00:00,2025-08-07 14:00:00-05:00,2025-08-07 19:00:00+00:00,2025-08-07 12:33:15-05:00,2025-08-07 17:33:15+00:00,2025-08-07 12:56:00-05:00,2025-08-07 17:56:00+00:00,West,73.9
2025-08-07 14:00:00-05:00,2025-08-07 19:00:00+00:00,2025-08-07 15:00:00-05:00,2025-08-07 20:00:00+00:00,2025-08-07 13:33:15-05:00,2025-08-07 18:33:15+00:00,2025-08-07 13:56:00-05:00,2025-08-07 18:56:00+00:00,West,121.7
2025-08-07 15:00:00-05:00,2025-08-07 20:00:00+00:00,2025-08-07 16:00:00-05:00,2025-08-07 21:00:00+00:00,2025-08-07 14:33:09-05:00,2025-08-07 19:33:09+00:00,2025-08-07 14:56:00-05:00,2025-08-07 19:56:00+00:00,West,223.4
2025-08-07 16:00:00-05:00,2025-08-07 21:00:00+00:00,2025-08-07 17:00:00-05:00,2025-08-07 22:00:00+00:00,2025-08-07 15:33:10-05:00,2025-08-07 20:33:10+00:00,2025-08-07 15:56:00-05:00,2025-08-07 20:56:00+00:00,West,115.3
2025-08-07 17:00:00-05:00,2025-08-07 22:00:00+00:00,2025-08-07 18:00:00-05:00,2025-08-07 23:00:00+00:00,2025-08-07 16:33:14-05:00,2025-08-07 21:33:14+00:00,2025-08-07 16:56:00-05:00,2025-08-07 21:56:00+00:00,West,97.3
2025-08-07 18:00:00-05:00,2025-08-07 23:00:00+00:00,2025-08-07 19:00:00-05:00,2025-08-08 00:00:00+00:00,2025-08-07 17:33:14-05:00,2025-08-07 22:33:14+00:00,2025-08-07 17:56:00-05:00,2025-08-07 22:56:00+00:00,West,85.9
